Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,Month,Trip Week
894,2020-04-13 19:19:40.154,2020-04-13 19:34:34.947,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519,38937,Subscriber,1958,1,April,Monday
1516,2020-04-13 19:21:22.299,2020-04-13 19:46:38.867,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42275,Customer,1993,1,April,Monday
1183,2020-04-13 19:24:17.380,2020-04-13 19:44:01.110,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42308,Customer,1969,0,April,Monday
1157,2020-04-13 19:24:22.190,2020-04-13 19:43:39.565,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42162,Customer,1969,0,April,Monday
747,2020-04-13 19:32:30.314,2020-04-13 19:44:58.091,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42542,Subscriber,1990,1,April,Monday
172,2020-04-13 19:33:21.073,2020-04-13 19:36:13.465,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.046304543,40851,Subscriber,1982,2,April,Monday
3457,2020-04-13 19:33:52.489,2020-04-13 20:31:29.671,3212,Christ Hospital,40.734785818,-74.050443636,3212,Christ Hospital,40.734785818,-74.050443636,42470,Customer,1969,0,April,Monday
1754,2020-04-13 19:38:04.188,2020-04-13 20:07:19.089,3639,Harborside,40.71925170000001,-74.034234,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42241,Subscriber,1981,1,April,Monday
811,2020-04-13 19:38:06.390,2020-04-13 19:51:38.195,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42348,Subscriber,1989,2,April,Monday
875,2020-04-13 19:45:20.735,2020-04-13 19:59:56.126,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,42162,Customer,1969,0,April,Monday
840,2020-04-13 19:45:30.116,2020-04-13 19:59:30.157,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,42308,Customer,1969,0,April,Monday
663,2020-04-13 19:48:24.481,2020-04-13 19:59:27.543,3206,Hilltop,40.7311689,-74.0575736,3184,Paulus Hook,40.7141454,-74.0335519,32139,Customer,1987,1,April,Monday
1469,2020-04-13 19:51:03.092,2020-04-13 20:15:32.217,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3681,Grand St,40.71517767732029,-74.03768330812454,42196,Subscriber,1962,1,April,Monday
467,2020-04-13 19:53:40.942,2020-04-13 20:01:27.974,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73089709786179,-74.06391263008119,42502,Subscriber,1961,1,April,Monday
410,2020-04-13 19:54:29.152,2020-04-13 20:01:20.084,3187,Warren St,40.721123600000006,-74.03805095,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42478,Subscriber,1970,1,April,Monday
1519,2020-04-13 20:01:20.049,2020-04-13 20:26:39.155,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42420,Subscriber,1959,1,April,Monday
238,2020-04-13 20:03:32.018,2020-04-13 20:07:30.035,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42233,Subscriber,1996,1,April,Monday
990,2020-04-13 20:06:10.216,2020-04-13 20:22:41.059,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3694,Jackson Square,40.71113,-74.0789,42595,Customer,1969,0,April,Monday
2098,2020-04-13 20:06:21.959,2020-04-13 20:41:20.802,3483,Montgomery St,40.71942,-74.05099,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42192,Subscriber,1958,1,April,Monday
426,2020-04-13 20:06:50.817,2020-04-13 20:13:57.794,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42449,Subscriber,1981,1,April,Monday
538,2020-04-13 20:09:26.039,2020-04-13 20:18:24.198,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3213,Van Vorst Park,40.71848892,-74.047726625,42241,Subscriber,1981,1,April,Monday
5977,2020-04-13 20:13:17.564,2020-04-13 21:52:54.978,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42364,Customer,1999,2,April,Monday
5922,2020-04-13 20:14:18.970,2020-04-13 21:53:01.820,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42112,Customer,1999,1,April,Monday
1060,2020-04-13 20:21:44.155,2020-04-13 20:39:24.304,3213,Van Vorst Park,40.71848892,-74.047726625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42425,Subscriber,1988,1,April,Monday
309,2020-04-13 20:27:39.380,2020-04-13 20:32:48.679,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42324,Subscriber,1996,2,April,Monday
246,2020-04-13 20:33:22.761,2020-04-13 20:37:29.415,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,42389,Subscriber,1994,1,April,Monday
1201,2020-04-13 20:41:08.925,2020-04-13 21:01:10.138,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3185,City Hall,40.717732500000004,-74.04384499999999,42425,Subscriber,1988,1,April,Monday
954,2020-04-13 20:42:57.931,2020-04-13 20:58:52.717,3639,Harborside,40.71925170000001,-74.034234,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42611,Subscriber,1994,1,April,Monday
122,2020-04-13 20:47:55.106,2020-04-13 20:49:57.106,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,34158,Subscriber,1988,1,April,Monday
1029,2020-04-13 20:51:31.768,2020-04-13 21:08:41.576,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3184,Paulus Hook,40.7141454,-74.0335519,42437,Subscriber,1992,1,April,Monday
244,2020-04-13 20:52:57.537,2020-04-13 20:57:02.463,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42378,Subscriber,1980,1,April,Monday
1754,2020-04-13 21:08:48.773,2020-04-13 21:38:02.820,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42437,Subscriber,1992,1,April,Monday
346,2020-04-13 21:12:16.881,2020-04-13 21:18:03.459,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42134,Subscriber,1999,1,April,Monday
1251,2020-04-13 21:16:13.128,2020-04-13 21:37:04.137,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3639,Harborside,40.71925170000001,-74.034234,42493,Subscriber,1981,1,April,Monday
2699,2020-04-13 21:18:34.105,2020-04-13 22:03:33.427,3211,Newark Ave,40.72152515,-74.046304543,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42445,Subscriber,1958,1,April,Monday
2061,2020-04-13 21:29:27.791,2020-04-13 22:03:48.843,3481,York St,40.71649,-74.04105,3193,Lincoln Park,40.7246050998869,-74.07840594649316,41498,Customer,2001,1,April,Monday
211,2020-04-13 21:49:38.390,2020-04-13 21:53:10.003,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.047726625,42429,Subscriber,1980,1,April,Monday
332,2020-04-13 22:14:16.619,2020-04-13 22:19:49.329,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3203,Hamilton Park,40.727595965999996,-74.044247311,42246,Subscriber,1987,1,April,Monday
301,2020-04-13 22:23:15.389,2020-04-13 22:28:17.079,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42238,Subscriber,1986,1,April,Monday
2822,2020-04-13 22:39:47.347,2020-04-13 23:26:49.515,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,42390,Subscriber,1975,1,April,Monday
276,2020-04-13 22:46:45.838,2020-04-13 22:51:22.491,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3483,Montgomery St,40.71942,-74.05099,42340,Subscriber,1958,1,April,Monday
314,2020-04-13 22:51:57.211,2020-04-13 22:57:11.532,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42600,Subscriber,1964,1,April,Monday
414,2020-04-13 23:02:29.159,2020-04-13 23:09:23.698,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42600,Subscriber,1996,2,April,Monday
2491,2020-04-13 23:37:16.228,2020-04-14 00:18:47.568,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,42390,Subscriber,1975,1,April,Monday
723,2020-04-13 23:53:44.850,2020-04-14 00:05:48.302,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42490,Customer,2002,2,April,Monday
880,2020-04-13 23:58:04.483,2020-04-14 00:12:45.075,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3210,Pershing Field,40.742677141,-74.051788633,42437,Customer,1991,1,April,Monday
1382,2020-04-14 00:24:05.810,2020-04-14 00:47:08.354,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,42390,Subscriber,1975,1,April,Tuesday
441,2020-04-14 00:45:26.194,2020-04-14 00:52:47.421,3195,Sip Ave,40.73089709786179,-74.06391263008119,3212,Christ Hospital,40.734785818,-74.050443636,42502,Subscriber,1961,1,April,Tuesday
657,2020-04-14 01:41:45.199,2020-04-14 01:52:42.558,3195,Sip Ave,40.73089709786179,-74.06391263008119,3694,Jackson Square,40.71113,-74.0789,42138,Subscriber,1969,1,April,Tuesday
172,2020-04-14 05:01:23.797,2020-04-14 05:04:16.712,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.71925170000001,-74.034234,42118,Subscriber,1982,2,April,Tuesday
920,2020-04-14 05:06:00.993,2020-04-14 05:21:21.102,3639,Harborside,40.71925170000001,-74.034234,3638,Washington St,40.7242941,-74.0354826,42118,Subscriber,1982,2,April,Tuesday
204,2020-04-14 05:52:44.115,2020-04-14 05:56:08.277,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42634,Subscriber,1992,1,April,Tuesday
168,2020-04-14 05:53:42.478,2020-04-14 05:56:31.212,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42254,Subscriber,1986,1,April,Tuesday
209,2020-04-14 06:29:51.836,2020-04-14 06:33:21.024,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42375,Subscriber,1967,1,April,Tuesday
84,2020-04-14 06:40:30.837,2020-04-14 06:41:55.344,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42616,Subscriber,1993,1,April,Tuesday
222,2020-04-14 06:48:17.872,2020-04-14 06:52:00.519,3211,Newark Ave,40.72152515,-74.046304543,3205,JC Medical Center,40.71653978099194,-74.0496379137039,40851,Subscriber,1956,1,April,Tuesday
348,2020-04-14 06:51:55.504,2020-04-14 06:57:44.091,3207,Oakland Ave,40.7376037,-74.05247829999999,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42525,Subscriber,1982,1,April,Tuesday
77,2020-04-14 06:58:53.440,2020-04-14 07:00:10.532,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,42445,Subscriber,1989,1,April,Tuesday
368,2020-04-14 07:09:44.982,2020-04-14 07:15:53.217,3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,38759,Subscriber,1970,2,April,Tuesday
1901,2020-04-14 07:19:52.021,2020-04-14 07:51:33.949,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42542,Subscriber,1966,2,April,Tuesday
387,2020-04-14 07:21:20.859,2020-04-14 07:27:48.632,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42156,Subscriber,1979,1,April,Tuesday
294,2020-04-14 07:26:02.153,2020-04-14 07:30:56.941,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42407,Subscriber,1964,1,April,Tuesday
682,2020-04-14 07:34:51.055,2020-04-14 07:46:13.718,3210,Pershing Field,40.742677141,-74.051788633,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42437,Customer,1991,1,April,Tuesday
310,2020-04-14 07:41:11.031,2020-04-14 07:46:21.962,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42539,Subscriber,1988,1,April,Tuesday
114,2020-04-14 07:50:30.568,2020-04-14 07:52:25.475,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42230,Subscriber,1977,1,April,Tuesday
2788,2020-04-14 08:00:42.176,2020-04-14 08:47:10.734,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42388,Subscriber,1986,1,April,Tuesday
356,2020-04-14 08:05:54.556,2020-04-14 08:11:51.088,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42407,Customer,1999,1,April,Tuesday
292,2020-04-14 08:15:29.070,2020-04-14 08:20:21.559,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42125,Subscriber,1989,2,April,Tuesday
1379,2020-04-14 08:18:10.084,2020-04-14 08:41:09.810,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42382,Subscriber,1962,2,April,Tuesday
201,2020-04-14 08:30:21.220,2020-04-14 08:33:42.290,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42340,Subscriber,1958,1,April,Tuesday
588,2020-04-14 08:32:24.125,2020-04-14 08:42:13.055,3195,Sip Ave,40.73089709786179,-74.06391263008119,3195,Sip Ave,40.73089709786179,-74.06391263008119,42324,Subscriber,1969,1,April,Tuesday
296,2020-04-14 08:46:03.659,2020-04-14 08:51:00.511,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,42452,Subscriber,1992,1,April,Tuesday
550,2020-04-14 08:50:22.099,2020-04-14 08:59:32.504,3481,York St,40.71649,-74.04105,3203,Hamilton Park,40.727595965999996,-74.044247311,42276,Subscriber,1962,1,April,Tuesday
1070,2020-04-14 08:57:43.404,2020-04-14 09:15:33.581,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42458,Subscriber,1986,2,April,Tuesday
272,2020-04-14 09:01:04.579,2020-04-14 09:05:37.569,3194,McGinley Square,40.7253399253558,-74.06762212514876,3280,Astor Place,40.71928220070703,-74.07126188278198,42231,Subscriber,1960,1,April,Tuesday
314,2020-04-14 09:03:56.969,2020-04-14 09:09:11.027,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,42382,Subscriber,1962,2,April,Tuesday
192,2020-04-14 09:08:02.364,2020-04-14 09:11:14.884,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,42408,Subscriber,1988,1,April,Tuesday
64,2020-04-14 09:14:48.653,2020-04-14 09:15:53.337,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42182,Subscriber,1987,1,April,Tuesday
1592,2020-04-14 09:16:07.372,2020-04-14 09:42:40.149,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42425,Subscriber,1987,1,April,Tuesday
253,2020-04-14 09:26:44.912,2020-04-14 09:30:58.151,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,42396,Subscriber,1981,1,April,Tuesday
2015,2020-04-14 09:33:20.957,2020-04-14 10:06:56.478,3203,Hamilton Park,40.727595965999996,-74.044247311,3681,Grand St,40.71517767732029,-74.03768330812454,42246,Subscriber,1962,1,April,Tuesday
490,2020-04-14 09:45:06.847,2020-04-14 09:53:17.271,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42477,Subscriber,1986,1,April,Tuesday
539,2020-04-14 09:45:16.043,2020-04-14 09:54:15.986,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42121,Subscriber,1988,2,April,Tuesday
997,2020-04-14 09:45:22.277,2020-04-14 10:01:59.964,3207,Oakland Ave,40.7376037,-74.05247829999999,3211,Newark Ave,40.72152515,-74.046304543,42355,Customer,1998,1,April,Tuesday
742,2020-04-14 09:45:50.999,2020-04-14 09:58:13.096,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3483,Montgomery St,40.71942,-74.05099,42394,Subscriber,1988,1,April,Tuesday
160,2020-04-14 09:46:23.099,2020-04-14 09:49:03.942,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42326,Subscriber,1987,1,April,Tuesday
1021,2020-04-14 09:48:44.021,2020-04-14 10:05:45.289,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42463,Subscriber,1959,1,April,Tuesday
159,2020-04-14 09:52:14.015,2020-04-14 09:54:53.411,3211,Newark Ave,40.72152515,-74.046304543,3483,Montgomery St,40.71942,-74.05099,42605,Subscriber,1988,2,April,Tuesday
619,2020-04-14 09:57:16.228,2020-04-14 10:07:35.910,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42117,Subscriber,1990,2,April,Tuesday
314,2020-04-14 10:05:39.155,2020-04-14 10:10:53.767,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42497,Subscriber,1983,1,April,Tuesday
247,2020-04-14 10:17:46.666,2020-04-14 10:21:54.330,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3483,Montgomery St,40.71942,-74.05099,42278,Subscriber,1995,1,April,Tuesday
857,2020-04-14 10:19:57.717,2020-04-14 10:34:14.964,3202,Newport PATH,40.7272235,-74.03375890000001,3194,McGinley Square,40.7253399253558,-74.06762212514876,42495,Subscriber,1978,1,April,Tuesday
205,2020-04-14 10:38:37.300,2020-04-14 10:42:02.627,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3483,Montgomery St,40.71942,-74.05099,42316,Subscriber,1981,2,April,Tuesday
246,2020-04-14 10:47:09.670,2020-04-14 10:51:15.760,3483,Montgomery St,40.71942,-74.05099,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42316,Subscriber,1981,2,April,Tuesday
2098,2020-04-14 10:51:21.609,2020-04-14 11:26:20.593,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595965999996,-74.044247311,42481,Subscriber,1967,1,April,Tuesday
210,2020-04-14 10:56:44.520,2020-04-14 11:00:15.171,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42136,Subscriber,1983,1,April,Tuesday
2139,2020-04-14 10:57:36.572,2020-04-14 11:33:16.513,3209,Brunswick St,40.7241765,-74.05065640000001,3209,Brunswick St,40.7241765,-74.05065640000001,42537,Subscriber,1975,1,April,Tuesday
1030,2020-04-14 11:08:44.456,2020-04-14 11:25:55.155,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3273,Manila & 1st,40.72165072487999,-74.04288411140442,41356,Customer,1969,0,April,Tuesday
434,2020-04-14 11:14:40.587,2020-04-14 11:21:54.728,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42600,Subscriber,1999,1,April,Tuesday
1475,2020-04-14 11:17:37.093,2020-04-14 11:42:12.169,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42463,Subscriber,1959,1,April,Tuesday
524,2020-04-14 11:18:44.430,2020-04-14 11:27:28.821,3207,Oakland Ave,40.7376037,-74.05247829999999,3211,Newark Ave,40.72152515,-74.046304543,42492,Subscriber,1997,0,April,Tuesday
3393,2020-04-14 11:18:50.883,2020-04-14 12:15:24.567,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42286,Customer,1988,1,April,Tuesday
1141,2020-04-14 11:20:09.644,2020-04-14 11:39:11.256,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42542,Customer,1987,1,April,Tuesday
1222,2020-04-14 11:25:30.135,2020-04-14 11:45:52.231,3481,York St,40.71649,-74.04105,3211,Newark Ave,40.72152515,-74.046304543,42247,Customer,1969,0,April,Tuesday
110,2020-04-14 11:28:28.215,2020-04-14 11:30:18.510,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42313,Subscriber,1981,2,April,Tuesday
